"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Inventory/Items/Models/Consumables/GreenCan/Material_003.Material_003","0","14","2","1","0.000000","0","101"
"/Game/Inventory/Items/Models/Consumables/DarkBlueCan/Material_006.Material_006","0","14","2","1","0.000000","0","101"
"/Game/Inventory/Items/Models/Consumables/DarkBlueCan/Material_003.Material_003","0","14","2","1","0.000000","0","101"
"/Game/Inventory/Items/Models/Consumables/BrownCan_resized/Material_006.Material_006","0","14","2","1","0.000000","0","101"
"/Game/Inventory/Items/Models/Consumables/BrownCan_resized/Material_003.Material_003","0","14","2","1","0.000000","0","101"
"/Game/Inventory/Items/Models/Consumables/BrownCan/Material_006.Material_006","0","14","2","1","0.000000","0","101"
"/Game/Inventory/Items/Models/Consumables/BrownCan/Material_003.Material_003","0","14","2","1","0.000000","0","101"
"/Game/Inventory/Items/Models/Consumables/BlueBottle/Material_003.Material_003","0","14","2","1","0.000000","0","101"
"/Game/Inventory/Items/Models/Consumables/BlueBottle/Material_002.Material_002","0","14","2","1","0.000000","0","101"
"/Game/Inventory/Items/Models/Consumables/BlueBottle/Material_001.Material_001","0","14","2","1","0.000000","0","101"
"/Game/Inventory/Items/Models/Consumables/BigBottle_resized/Material_003.Material_003","0","14","2","1","0.000000","0","101"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","0","3","1","1","2.277243","0","8"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","0","18","6","1","11.679415","0","159"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","7","3","1","3.216740","0","27"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","0","5","5","1","2.482999","0","6"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","4","4","1","1.595036","0","4"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","27","1","1","15.656413","0","114"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","12","1","1","8.042883","0","69"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","26","2","1","17.721815","0","128"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","14","2","1","0.000000","0","101"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","3","1","1","1.991099","0","8"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","44","7","1","18.601547","0","236"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","53","9","6","22.893948","0","356"
"/Game/FirstPersonArms/Character/Materials/M_Mannequin.M_Mannequin","0","56","32","2","38.803963","0","366"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","69","25","3","46.516914","0","503"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","4","1","1","1.606952","0","13"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","135","7","6","136.499268","0","1056"
"/Interchange/gltf/M_Default.M_Default","0","135","8","6","137.677994","0","1058"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","4","1","1","1.092329","0","13"
"/Game/Textures/terrain_mat.terrain_mat","0","737","32","11","370.701080","425","9603"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","4","1","1","1.857969","0","11"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","44","2","2","21.790541","0","252"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","29","6","1","13.924908","0","274"
"/Game/Textures/obsidian_480p_Pillar.obsidian_480p_Pillar","0","23","1","1","11.605600","0","187"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","28","2","2","16.597111","0","174"
"/Interchange/gltf/M_Unlit.M_Unlit","0","61","6","6","29.139563","0","333"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","58","1","1","41.719090","0","678"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","10","1","1","5.222983","0","55"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","84","1","1","59.203308","0","1373"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","68","1","1","254.031555","0","941"
"/Game/Textures/obsidian_480p_Mat.obsidian_480p_Mat","0","23","1","1","0.000000","0","139"
"/Game/Models/Foliage/foliage_mat.foliage_mat","0","58","1","1","30.573692","0","823"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","135","6","6","157.620895","0","1183"
"/Interchange/gltf/M_Transmission.M_Transmission","0","50","2","2","301.893311","0","353"
"/Game/Models/Cross/Material.Material","0","14","1","1","7.465251","0","95"
"/Game/Models/Cross/Material_001.Material_001","0","14","1","1","0.000000","0","95"
"/Game/LevelPrototyping/Textures/T_GridChecker_A_Mat.T_GridChecker_A_Mat","0","14","2","1","7.402787","0","84"
"/Interchange/gltf/M_Sheen.M_Sheen","0","135","6","6","147.990204","0","1039"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","4","4","1","1.148811","0","5"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","36","1","1","13.108855","0","356"
"/Game/UI/Message.Message","0","10","1","1","2.421543","0","52"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","67","1","1","37.119694","0","1050"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","0","54","1","1","24.783348","0","827"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","4","1","1","1.617377","0","11"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","22","1","1","7.306147","0","172"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","111","1","1","57.827259","0","2087"
"/Game/Textures/WEARESTILLHERE_Mat.WEARESTILLHERE_Mat","0","42","3","1","20.935966","0","286"
"/Game/Models/Nature/Material_001.Material_001","0","23","4","1","14.189045","0","89"
"/Game/Models/Nature/Material_002.Material_002","0","23","4","1","0.000000","0","89"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","127","7","1","71.496346","0","2270"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","35","2","1","18.402626","0","253"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","35","2","1","19.092524","0","196"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","35","11","1","16.908503","0","190"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","28","7","1","13.707703","0","106"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","5","5","1","2.072598","0","8"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","8","2","1","4.411475","0","33"
"/ControlRig/M_Manip.M_Manip","0","8","1","1","3.620367","0","24"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","4","4","1","1.236902","0","4"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","824","10","1","361.331299","0","13431"
"Globals","49","5639","0","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","4","1","1","1.083198","0","11"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","7","5","1","2.388246","0","22"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","3","3","1","1.333141","0","5"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","3","1","1","1.315510","0","8"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","18","3","1","6.916946","0","61"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","7","8","1","2.349766","0","9"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","5","5","1","1.810584","0","5"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","4","4","1","1.230446","0","5"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","29","31","1","9.768519","0","41"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","8","9","1","2.590963","0","9"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","14","16","1","5.730561","0","16"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","3","3","1","0.000000","0","3"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","26","9","1","9.377016","0","62"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","14","14","1","4.858232","0","14"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","3","3","1","1.203745","0","4"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","52","2","1","11.933641","0","149"
"/Engine/VREditor/TransformGizmo/Main.Main","49","3","3","1","1.190856","0","3"
"/Game/UI/Circle.Circle","49","24","7","1","5.722467","0","66"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","26","26","1","9.176416","0","38"
"/Game/Models/Table/Material.Material","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/RedCan_resized/Material_006.Material_006","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/RedCan_resized/Material_003.Material_003","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/RedCan/Material_006.Material_006","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/RedCan/Material_003.Material_003","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/GreenCan_resized/Material_003.Material_003","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/GreenCan/Material_006.Material_006","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/GreenCan_resized/Material_006.Material_006","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/GreenCan/Material_003.Material_003","49","14","14","1","0.000000","0","24"
"/Game/Inventory/Items/Models/Consumables/DarkBlueCan/Material_003.Material_003","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/BrownCan_resized/Material_006.Material_006","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/BrownCan_resized/Material_003.Material_003","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/DarkBlueCan/Material_006.Material_006","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/BrownCan/Material_006.Material_006","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/BrownCan/Material_003.Material_003","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/BlueBottle/Material_002.Material_002","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/BlueBottle/Material_001.Material_001","49","14","14","1","0.000000","0","25"
"/Game/Inventory/Items/Models/Consumables/BlueBottle/Material_003.Material_003","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/BigBottle_resized/Material_003.Material_003","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/BigBottle_resized/Material_002.Material_002","49","14","14","1","0.000000","0","14"
"/Game/Inventory/Items/Models/Consumables/BigBottle_resized/Material_001.Material_001","49","14","14","1","0.000000","0","14"
"/Game/FPWeapon/Materials/BaseMaterial.BaseMaterial","49","35","35","1","3.129713","0","47"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","4","4","1","1.204663","0","4"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","82","6","1","48.728668","0","2956"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","57","14","6","16.917078","0","331"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","22","9","1","6.822668","0","139"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","111","1","1","39.783188","0","5726"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","4","1","1","1.120781","0","13"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","127","1","1","51.343582","0","6869"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","50","1","1","38.576851","0","1292"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","50","1","1","39.426819","0","1296"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","50","1","1","39.105988","0","1186"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","28","1","1","11.949584","0","306"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","5","1","1","1.916049","0","19"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","48","7","2","16.921837","0","685"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","8","1","1","2.872269","0","39"
"/ControlRig/M_Manip.M_Manip","49","8","4","1","2.493952","0","44"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","4","4","1","1.116485","0","7"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","989","6","1","330.954224","0","77390"
"/Game/Textures/WEARESTILLHERE_Mat.WEARESTILLHERE_Mat","49","44","1","1","13.402596","0","441"
"/Game/Models/Nature/Material_001.Material_001","49","23","1","1","7.819409","0","178"
"/Game/Textures/obsidian_480p_Pillar.obsidian_480p_Pillar","49","23","1","1","8.221565","0","238"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","31","1","1","9.925089","0","294"
"/Game/Models/Nature/Material_002.Material_002","49","23","1","1","0.000000","0","178"
"/Game/Textures/obsidian_480p_Mat.obsidian_480p_Mat","49","23","1","1","0.000000","0","238"
"/Game/Textures/terrain_mat.terrain_mat","49","693","24","11","244.393631","67","9307"
"/Game/Models/Foliage/foliage_mat.foliage_mat","49","62","3","1","20.433701","0","956"
"/Game/Models/Cross/Material.Material","49","14","1","1","4.869511","0","59"
"/Game/Models/Cross/Material_001.Material_001","49","14","1","1","0.000000","0","59"
"/Game/LevelPrototyping/Textures/T_GridChecker_A_Mat.T_GridChecker_A_Mat","49","14","4","1","5.165456","0","80"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","4","4","1","0.869384","0","7"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","4","4","1","0.776774","0","7"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","44","1","1","10.485064","0","595"
"/Game/UI/Message.Message","49","10","2","1","1.953880","0","53"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","4","1","1","1.335054","0","10"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","10","1","1","4.032353","0","47"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","68","3","1","45.899689","0","1083"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","49","58","2","1","16.805189","0","958"
"/Game/FirstPersonArms/Character/Materials/M_Mannequin.M_Mannequin","49","56","32","2","22.249014","0","301"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","69","26","3","30.752430","0","400"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","46","10","2","37.815643","0","356"
"/Interchange/gltf/M_Unlit.M_Unlit","49","65","8","6","18.640167","0","512"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","62","4","1","25.228027","0","919"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","88","3","1","37.827877","0","1656"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","139","18","6","55.552708","0","1108"
"/Interchange/gltf/M_Transmission.M_Transmission","49","50","9","2","91.219757","0","434"
"/Interchange/gltf/M_Sheen.M_Sheen","49","139","12","6","67.052544","0","1029"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","139","104","6","62.184307","0","558"
"/Interchange/gltf/M_Default.M_Default","49","139","131","6","53.051048","0","238"
